pl_orbper,pl_trandur,pl_trandep,pl_rade,pl_radj,st_rad,st_teff,st_mass,st_logg,st_met,sy_pnum,sy_snum,pl_eqt,pl_insol,disposition
41.688644,6.0811776633629755,3.0198732402233683,2.3554535100000003,0.21013948999999998,0.956122,5703.0,0.963861,4.38,-0.06,1.0,1.0,8179.066688339986,16.060713621490322,CONFIRMED
41.6855,3.7887756080344293,17.875821859507294,2.2300000000000004,0.19894727,0.928,5766.0,0.961,4.5,-0.15,1.0,1.0,546.0,15.84249528146404,CONFIRMED
41.6855,3.9545890800308583,0.04899999999999993,2.5780700000000003,0.22999999999999998,1.08,5766.0,1.67,4.5,-0.15,1.0,1.0,8019.6881101791505,14.844984757110183,CONFIRMED
2.3018300000000025,1.9008,2.268,1.12,0.09989999999999999,0.762602,4616.52,0.73,4.53679,-0.03,0.0,1.0,1054.0,251.13074843298523,CANDIDATE
2.3023680000000013,5.486680568884735,0.398647605013573,1.3125876500000002,0.12,0.710995,4720.0,0.6890070115729522,4.5,-0.06,0.0,1.0,2404.0845987490866,-2377.1157516891376,CANDIDATE
1.1947487999999993,1.93,0.44799999999999995,4.19,0.37380676,0.57,3919.0,0.5176035457563231,4.988260146246302,-0.24215220301685658,0.0,1.0,4324.7380529913335,-3904.30696826732,CANDIDATE
6.1783689999999964,3.2731699282654843,-9.251470152529306,9.91257877,0.88,0.789478,5015.0,0.9510935066791578,4.67,0.23999999999999996,0.0,1.0,12621.43976094682,4651.903047081578,CANDIDATE
6.178869999999996,2.5008,1.303,8.84,0.789,0.849432,4719.28,0.756,4.45833,0.21300000000000002,0.0,1.0,772.0,89.10285833208366,CANDIDATE
1.1758900000000025,1.2480000000000002,0.0686,0.8599999999999994,0.07699999999999996,0.30899999999999994,5033.648898628346,0.5798436377639657,4.337948971192877,-0.3438079467029753,0.0,1.0,4572.0338500327025,1383.2929499356599,CANDIDATE
10.6966,3.24,0.05569999999999986,1.4500000000000002,0.129,0.588,4494.453429635854,0.052938680336219845,4.605448192253755,-0.4258070396861829,0.0,1.0,4998.993926291033,1927.8288701101533,CANDIDATE
1.5374114999999975,2.3808,1.4564,45.0,4.0,1.599,7844.590399368197,1.1899868438885253,3.913107981045943,-0.09239814418823203,0.0,1.0,28431.43443013609,4996.851411011067,CANDIDATE
2.711889999999997,3.1008,0.020000000000000018,4.34,0.387,3.16745,6402.0,1.28,3.54386,0.12672416162404862,0.0,1.0,2336.0,8855.31816371698,CANDIDATE
18.105489999999996,3.426241152452259,3.144344574953717,2.0998510800000005,0.19000000000000006,1.224685,6213.0,2.020584137874292,4.32,0.14,2.0,1.0,9309.460986588932,-4465.96296981456,CANDIDATE
6.798700000000004,0.7771629146971581,6.086431979156701,1.0469999999999997,0.09340707999999998,0.28200000000000003,3648.0,0.2869999999999999,4.999,-0.048,1.0,1.0,6364.1804941820155,5.887349169467598,CONFIRMED
79.9999,11.750399999999999,10.44388001951539,10.2,0.91,0.508,4542.0,0.6476686170282617,4.747,0.059321750903416515,0.0,1.0,12542.404616737316,-421.3272758691079,CANDIDATE
755.5721952970888,14.471999999999998,3.06,30.0,3.0,0.707,6739.517167818582,1.057812453225671,4.016389827910825,-0.12141342712318542,0.0,1.0,5335.696086167031,-580.1786522692968,CANDIDATE
17.772970000000004,2.8992,3.662,26.44,2.3589999999999995,1.25428,5847.0,1.06,4.26659,-0.028042920635161915,0.0,1.0,830.0,89.3296179070096,CANDIDATE
0.9965622499999967,2.26,35.5,32.8,2.92622,0.5,3727.0,0.7216137900697335,4.614259043786765,-0.010192269822592876,0.0,1.0,24617.232152461213,4634.5883571266895,CANDIDATE
14.912380999999996,3.03,0.2520000000000002,3.55,0.31670979000000005,0.65,4224.0,0.8924119870454523,4.62386347388654,-0.00971990541308182,0.0,1.0,-6427.807653097449,-2571.78112916003,CANDIDATE
14.913899999999998,3.264,0.23999999999999977,3.24,0.289,0.647,4940.556753188422,0.9706612492572597,4.440727648910422,0.28437910228230207,0.0,1.0,3393.5247396330433,-1692.700248617496,CANDIDATE
0.5730357300000009,0.3199999999999994,0.51,3.3499999999999996,0.29886698,0.42999999999999994,3570.0,-0.009658502040257644,4.736160929547474,0.0928164092020488,0.0,1.0,16496.302934716103,4605.701131824386,CANDIDATE
28.165599999999998,2.1440665321924417,17.83772810827209,1.87,0.16683022999999997,2.3822480346369406,4637.160157253692,0.41,4.249441869408881,-0.6582018237845803,1.0,1.0,19669.07951824106,1305.685930049939,CONFIRMED
28.169599999999996,3.36,0.31599999999999984,2.2,0.20000000000000007,0.374,2244.6172556507204,0.03954274372548083,5.152748137186866,-0.24085834719729568,1.0,1.0,-2113.6837215212345,-750.0392570097885,CONFIRMED
